timestamp,temperature_C,voltage_V,current_A
2025-07-19 23:05:18.430726,549.9,7.193,0.779
2025-07-19 23:05:25.463106,550.0,7.193,0.779
2025-07-19 23:05:32.481821,550.0,7.193,0.779
2025-07-19 23:05:39.508401,549.9,7.193,0.779
2025-07-19 23:05:46.527875,549.9,7.193,0.779
2025-07-19 23:05:53.544253,549.9,7.193,0.779
2025-07-19 23:06:00.560727,549.9,7.193,0.779
2025-07-19 23:06:07.586706,549.9,7.193,0.779
2025-07-19 23:06:14.602572,549.9,7.193,0.779
2025-07-19 23:06:21.619652,549.9,7.192,0.779
2025-07-19 23:06:28.639749,549.9,7.193,0.779
2025-07-19 23:06:35.657899,549.9,7.192,0.779
2025-07-19 23:06:42.677584,549.9,7.193,0.779
2025-07-19 23:06:49.694830,549.9,7.193,0.779
2025-07-19 23:06:56.721319,549.9,7.192,0.779
2025-07-19 23:07:03.740600,549.9,7.193,0.779
2025-07-19 23:07:10.759749,549.9,7.192,0.779
2025-07-19 23:07:17.790377,549.9,7.192,0.779
2025-07-19 23:07:24.814433,549.9,7.192,0.779
2025-07-19 23:07:31.832678,549.9,7.192,0.779
2025-07-19 23:07:38.860800,549.9,7.192,0.779
2025-07-19 23:07:45.878232,549.9,7.192,0.779
2025-07-19 23:07:52.903566,549.9,7.192,0.779
2025-07-19 23:07:59.929990,549.9,7.192,0.779
2025-07-19 23:08:06.937514,549.9,7.192,0.779
2025-07-19 23:08:13.964770,549.9,7.192,0.779
2025-07-19 23:08:20.971289,549.9,7.191,0.779
2025-07-19 23:08:27.988159,549.9,7.191,0.779
2025-07-19 23:08:35.003400,549.9,7.191,0.779
2025-07-19 23:08:42.019171,549.9,7.191,0.779
2025-07-19 23:08:49.053408,549.9,7.191,0.779
2025-07-19 23:08:56.072013,549.8,7.191,0.779
2025-07-19 23:09:03.097321,549.8,7.191,0.779
2025-07-19 23:09:10.107677,549.8,7.191,0.779
2025-07-19 23:09:17.132447,549.8,7.191,0.779
2025-07-19 23:09:24.149573,549.8,7.191,0.779
2025-07-19 23:09:31.167116,549.8,7.191,0.779
2025-07-19 23:09:38.183566,549.8,7.191,0.779
2025-07-19 23:09:45.200836,549.8,7.191,0.779
2025-07-19 23:09:52.226320,549.8,7.191,0.779
2025-07-19 23:09:59.242710,549.8,7.19,0.779
2025-07-19 23:10:06.259638,549.8,7.19,0.779
2025-07-19 23:10:13.281478,549.8,7.19,0.779
2025-07-19 23:10:20.298402,549.8,7.19,0.779
2025-07-19 23:10:27.324713,549.8,7.19,0.779
2025-07-19 23:10:34.352018,549.8,7.19,0.779
2025-07-19 23:10:41.368154,549.8,7.19,0.779
2025-07-19 23:10:48.396962,549.8,7.19,0.779
2025-07-19 23:10:55.422264,549.8,7.19,0.779
2025-07-19 23:11:02.437135,549.8,7.19,0.779
2025-07-19 23:11:09.444399,549.8,7.189,0.779
2025-07-19 23:11:16.463976,549.8,7.19,0.779
2025-07-19 23:11:23.482042,549.8,7.189,0.779
2025-07-19 23:11:30.500658,549.7,7.189,0.779
2025-07-19 23:11:37.518162,549.7,7.189,0.779
2025-07-19 23:11:44.549010,549.7,7.19,0.779
2025-07-19 23:11:51.569610,549.8,7.19,0.779
2025-07-19 23:11:58.592311,549.8,7.189,0.779
2025-07-19 23:12:05.612745,549.7,7.189,0.779
2025-07-19 23:12:12.638618,549.7,7.189,0.779
2025-07-19 23:12:19.665412,549.7,7.189,0.779
2025-07-19 23:12:26.684849,549.7,7.189,0.779
2025-07-19 23:12:33.699459,549.7,7.189,0.779
2025-07-19 23:12:40.723696,549.7,7.189,0.779
2025-07-19 23:12:47.750212,549.7,7.189,0.779
2025-07-19 23:12:54.760501,549.7,7.189,0.779
2025-07-19 23:13:01.777010,549.7,7.189,0.779
2025-07-19 23:13:08.804410,549.7,7.189,0.779
2025-07-19 23:13:15.812934,549.7,7.189,0.779
2025-07-19 23:13:22.840349,549.7,7.188,0.779
2025-07-19 23:13:29.860265,549.7,7.189,0.779
2025-07-19 23:13:36.878227,549.7,7.188,0.779
2025-07-19 23:13:43.896662,549.7,7.188,0.779
2025-07-19 23:13:50.923393,549.7,7.188,0.779
2025-07-19 23:13:57.943448,549.7,7.188,0.779
2025-07-19 23:14:04.960583,549.7,7.188,0.779
2025-07-19 23:14:11.986606,549.7,7.188,0.779
2025-07-19 23:14:19.005462,549.7,7.188,0.779
2025-07-19 23:14:26.019423,549.7,7.188,0.779
2025-07-19 23:14:33.048663,549.7,7.188,0.779
2025-07-19 23:14:40.084140,549.6,7.187,0.779
2025-07-19 23:14:47.101455,549.7,7.187,0.779
2025-07-19 23:14:54.126519,549.6,7.187,0.779
2025-07-19 23:15:01.146147,549.6,7.187,0.779
2025-07-19 23:15:08.167441,549.6,7.187,0.779
2025-07-19 23:15:15.183690,549.6,7.187,0.779
2025-07-19 23:15:22.201215,549.6,7.187,0.779
2025-07-19 23:15:29.219658,549.6,7.187,0.779
2025-07-19 23:15:36.237384,549.6,7.187,0.779
2025-07-19 23:15:43.254700,549.6,7.187,0.779
2025-07-19 23:15:50.272484,549.6,7.187,0.779
2025-07-19 23:15:57.289240,549.6,7.187,0.779
2025-07-19 23:16:04.306686,549.6,7.187,0.779
2025-07-19 23:16:11.330447,549.6,7.187,0.779
2025-07-19 23:16:18.347953,549.6,7.187,0.779
2025-07-19 23:16:25.377233,549.6,7.187,0.779
2025-07-19 23:16:32.404515,549.6,7.187,0.779
2025-07-19 23:16:39.424653,549.6,7.187,0.779
2025-07-19 23:16:46.447295,549.6,7.186,0.779
2025-07-19 23:16:53.472799,549.6,7.186,0.779
2025-07-19 23:17:00.480756,549.6,7.186,0.779
2025-07-19 23:17:07.497851,549.6,7.186,0.779
2025-07-19 23:17:14.524963,549.6,7.186,0.779
2025-07-19 23:17:21.542833,549.6,7.186,0.779
2025-07-19 23:17:28.570964,549.6,7.186,0.779
2025-07-19 23:17:35.598226,549.6,7.186,0.779
2025-07-19 23:17:42.611844,549.5,7.186,0.779
2025-07-19 23:17:49.619024,549.6,7.186,0.779
2025-07-19 23:17:56.645804,549.5,7.185,0.779
2025-07-19 23:18:03.674460,549.5,7.185,0.779
2025-07-19 23:18:10.698514,549.5,7.185,0.779
2025-07-19 23:18:17.716290,549.5,7.185,0.779
2025-07-19 23:18:24.741688,549.5,7.185,0.779
2025-07-19 23:18:31.753170,549.5,7.185,0.779
2025-07-19 23:18:38.769703,549.5,7.185,0.779
2025-07-19 23:18:45.799164,549.5,7.185,0.779
2025-07-19 23:18:52.816241,549.5,7.185,0.779
2025-07-19 23:18:59.831042,549.5,7.185,0.779
2025-07-19 23:19:06.848465,549.5,7.185,0.779
2025-07-19 23:19:13.868079,549.5,7.185,0.779
2025-07-19 23:19:20.889298,549.5,7.185,0.779
2025-07-19 23:19:27.914452,549.5,7.185,0.779
2025-07-19 23:19:34.924236,549.5,7.185,0.779
2025-07-19 23:19:41.940224,549.5,7.185,0.779
2025-07-19 23:19:48.967219,549.5,7.184,0.779
2025-07-19 23:19:55.996945,549.5,7.184,0.779
2025-07-19 23:20:03.013373,549.5,7.184,0.779
2025-07-19 23:20:10.042878,549.5,7.184,0.779
2025-07-19 23:20:17.069955,549.5,7.184,0.779
2025-07-19 23:20:24.099713,549.5,7.184,0.779
2025-07-19 23:20:31.125199,549.5,7.184,0.779
2025-07-19 23:20:38.135659,549.5,7.184,0.779
2025-07-19 23:20:45.153508,549.5,7.184,0.779
2025-07-19 23:20:52.171454,549.5,7.184,0.779
2025-07-19 23:20:59.197682,549.4,7.183,0.779
2025-07-19 23:21:06.232134,549.4,7.183,0.779
2025-07-19 23:21:13.249429,549.4,7.184,0.779
2025-07-19 23:21:20.265655,549.4,7.184,0.779
2025-07-19 23:21:27.284321,549.4,7.184,0.779
2025-07-19 23:21:34.310531,549.4,7.182,0.779
2025-07-19 23:21:41.319838,549.4,7.182,0.779
2025-07-19 23:21:48.348216,549.4,7.182,0.779
2025-07-19 23:21:55.373744,549.4,7.181,0.779
2025-07-19 23:22:02.410039,549.4,7.181,0.779
2025-07-19 23:22:09.415734,549.4,7.181,0.779
2025-07-19 23:22:16.433975,549.4,7.181,0.779
2025-07-19 23:22:23.470555,549.3,7.181,0.779
2025-07-19 23:22:30.487196,549.3,7.181,0.779
2025-07-19 23:22:37.504672,549.3,7.181,0.779
2025-07-19 23:22:44.521734,549.3,7.181,0.779
2025-07-19 23:22:51.544483,549.3,7.181,0.779
2025-07-19 23:22:58.560199,549.3,7.18,0.779
2025-07-19 23:23:05.579731,549.3,7.18,0.779
2025-07-19 23:23:12.604832,549.3,7.18,0.779
2025-07-19 23:23:19.623649,549.3,7.18,0.779
2025-07-19 23:23:26.649099,549.3,7.18,0.779
2025-07-19 23:23:33.668766,549.3,7.18,0.779
2025-07-19 23:23:40.685325,549.3,7.18,0.779
2025-07-19 23:23:47.702658,549.3,7.18,0.779
2025-07-19 23:23:54.719219,549.3,7.18,0.779
2025-07-19 23:24:01.738001,549.3,7.18,0.779
2025-07-19 23:24:08.753842,549.3,7.18,0.779
2025-07-19 23:24:15.771473,549.3,7.18,0.779
2025-07-19 23:24:22.789569,549.3,7.18,0.779
2025-07-19 23:24:29.815081,549.3,7.18,0.779
2025-07-19 23:24:36.823485,549.3,7.179,0.779
2025-07-19 23:24:43.841933,549.3,7.179,0.779
2025-07-19 23:24:50.868391,549.3,7.179,0.779
2025-07-19 23:24:57.888106,549.2,7.179,0.779
2025-07-19 23:25:04.905290,549.2,7.179,0.779
2025-07-19 23:25:11.925325,549.2,7.179,0.779
2025-07-19 23:25:18.950045,549.2,7.179,0.779
2025-07-19 23:25:25.969295,549.2,7.179,0.779
2025-07-19 23:25:32.988767,549.2,7.179,0.779
2025-07-19 23:25:40.005974,549.2,7.179,0.779
2025-07-19 23:25:47.024510,549.2,7.179,0.779
2025-07-19 23:25:54.039960,549.2,7.179,0.779
2025-07-19 23:26:01.060171,549.2,7.179,0.779
2025-07-19 23:26:08.093048,549.2,7.179,0.779
2025-07-19 23:26:15.110406,549.2,7.179,0.779
2025-07-19 23:26:22.138042,549.2,7.179,0.779
2025-07-19 23:26:29.147582,549.2,7.178,0.779
2025-07-19 23:26:36.166239,549.2,7.178,0.779
2025-07-19 23:26:43.191320,549.2,7.178,0.779
2025-07-19 23:26:50.211793,549.2,7.178,0.779
2025-07-19 23:26:57.236103,549.2,7.178,0.779
2025-07-19 23:27:04.242583,549.2,7.178,0.779
2025-07-19 23:27:11.267968,549.2,7.178,0.779
2025-07-19 23:27:18.275504,549.2,7.178,0.779
2025-07-19 23:27:25.291695,549.2,7.178,0.779
2025-07-19 23:27:32.309439,549.2,7.178,0.779
2025-07-19 23:27:39.328309,549.2,7.178,0.779
2025-07-19 23:27:46.343301,549.2,7.178,0.779
2025-07-19 23:27:53.362718,549.2,7.178,0.779
2025-07-19 23:28:00.390121,549.2,7.178,0.779
2025-07-19 23:28:07.410812,549.2,7.178,0.779
2025-07-19 23:28:14.427895,549.2,7.178,0.779
2025-07-19 23:28:21.445237,549.2,7.178,0.779
2025-07-19 23:28:28.461889,549.2,7.178,0.779
2025-07-19 23:28:35.486082,549.1,7.178,0.779
2025-07-19 23:28:42.503265,549.2,7.178,0.779
2025-07-19 23:28:49.519836,549.1,7.177,0.779
2025-07-19 23:28:56.548136,549.1,7.177,0.779
2025-07-19 23:29:03.583727,549.1,7.177,0.779
2025-07-19 23:29:10.605081,549.1,7.177,0.779
2025-07-19 23:29:17.621585,549.1,7.177,0.779
2025-07-19 23:29:24.649214,549.1,7.177,0.779
2025-07-19 23:29:31.678462,549.1,7.177,0.779
2025-07-19 23:29:38.695417,549.1,7.177,0.779
2025-07-19 23:29:45.715911,549.1,7.177,0.779
2025-07-19 23:29:52.750777,549.1,7.177,0.779
2025-07-19 23:29:59.769301,549.1,7.177,0.779
2025-07-19 23:30:06.795633,549.1,7.176,0.779
2025-07-19 23:30:13.814200,549.1,7.177,0.779
2025-07-19 23:30:20.842742,549.1,7.176,0.779
2025-07-19 23:30:27.861872,549.1,7.176,0.779
2025-07-19 23:30:34.878435,549.1,7.176,0.779
2025-07-19 23:30:41.911766,549.1,7.176,0.779
2025-07-19 23:30:48.922987,549.1,7.176,0.779
2025-07-19 23:30:55.949501,549.1,7.176,0.779
2025-07-19 23:31:02.959057,549.1,7.176,0.779
2025-07-19 23:31:09.975349,549.0,7.176,0.779
2025-07-19 23:31:16.992966,549.1,7.176,0.779
2025-07-19 23:31:24.010156,549.0,7.176,0.779
2025-07-19 23:31:31.026774,549.0,7.175,0.779
2025-07-19 23:31:38.046113,549.0,7.175,0.779
2025-07-19 23:31:45.061729,549.0,7.176,0.779
2025-07-19 23:31:52.089142,549.0,7.175,0.779
2025-07-19 23:31:59.113756,549.0,7.175,0.779
2025-07-19 23:32:06.132988,549.0,7.175,0.779
2025-07-19 23:32:13.159232,549.0,7.175,0.779
2025-07-19 23:32:20.176097,549.0,7.175,0.779
2025-07-19 23:32:27.204136,549.0,7.175,0.779
2025-07-19 23:32:34.229736,549.0,7.175,0.779
2025-07-19 23:32:41.239900,549.0,7.175,0.779
2025-07-19 23:32:48.267362,549.0,7.175,0.779
2025-07-19 23:32:55.296686,549.0,7.175,0.779
2025-07-19 23:33:02.330102,549.0,7.175,0.779
2025-07-19 23:33:09.349542,549.0,7.175,0.779
2025-07-19 23:33:16.366822,549.0,7.174,0.779
2025-07-19 23:33:23.393380,549.0,7.174,0.779
2025-07-19 23:33:30.421244,549.0,7.174,0.779
2025-07-19 23:33:37.436104,549.0,7.174,0.779
2025-07-19 23:33:44.450136,549.0,7.174,0.779
2025-07-19 23:33:51.474037,549.0,7.174,0.779
2025-07-19 23:33:58.502491,549.0,7.174,0.779
2025-07-19 23:34:05.508290,549.0,7.174,0.779
2025-07-19 23:34:12.525650,549.0,7.174,0.779
2025-07-19 23:34:19.553780,549.0,7.174,0.779
2025-07-19 23:34:26.568107,549.0,7.174,0.779
2025-07-19 23:34:33.586463,548.9,7.174,0.779
2025-07-19 23:34:40.603680,548.9,7.174,0.779
2025-07-19 23:34:47.621975,548.9,7.174,0.779
2025-07-19 23:34:54.639538,548.9,7.174,0.779
2025-07-19 23:35:01.666981,548.9,7.174,0.779
2025-07-19 23:35:08.685590,548.9,7.173,0.779
2025-07-19 23:35:15.713596,548.9,7.173,0.779
2025-07-19 23:35:22.741968,548.9,7.173,0.779
2025-07-19 23:35:29.778636,548.9,7.173,0.779
2025-07-19 23:35:36.788863,548.9,7.173,0.779
2025-07-19 23:35:43.812543,548.9,7.173,0.779
2025-07-19 23:35:50.820886,548.9,7.173,0.779
2025-07-19 23:35:57.838097,548.9,7.173,0.779
2025-07-19 23:36:04.866857,548.9,7.173,0.779
2025-07-19 23:36:11.886185,548.9,7.173,0.779
2025-07-19 23:36:18.901929,548.9,7.173,0.779
2025-07-19 23:36:25.922210,548.9,7.173,0.779
2025-07-19 23:36:32.938437,548.9,7.173,0.779
2025-07-19 23:36:39.966924,548.9,7.173,0.779
2025-07-19 23:36:46.984266,548.9,7.173,0.779
2025-07-19 23:36:54.002791,548.9,7.172,0.779
2025-07-19 23:37:01.021520,548.9,7.172,0.779
2025-07-19 23:37:08.038762,548.9,7.172,0.779
2025-07-19 23:37:15.060369,548.9,7.172,0.779
2025-07-19 23:37:22.078703,548.9,7.172,0.779
2025-07-19 23:37:29.095306,548.9,7.172,0.779
2025-07-19 23:37:36.118717,548.9,7.172,0.779
2025-07-19 23:37:43.126320,548.9,7.172,0.779
2025-07-19 23:37:50.162414,548.9,7.172,0.779
2025-07-19 23:37:57.170125,548.9,7.172,0.779
2025-07-19 23:38:04.190295,548.9,7.172,0.779
2025-07-19 23:38:11.207035,548.8,7.172,0.779
2025-07-19 23:38:18.232287,548.8,7.172,0.779
2025-07-19 23:38:25.257960,548.8,7.171,0.779
2025-07-19 23:38:32.266221,548.8,7.171,0.779
2025-07-19 23:38:39.292846,548.8,7.171,0.779
2025-07-19 23:38:46.311467,548.8,7.171,0.779
2025-07-19 23:38:53.334932,548.8,7.171,0.779
2025-07-19 23:39:00.352048,548.8,7.171,0.779
2025-07-19 23:39:07.372228,548.8,7.171,0.779
2025-07-19 23:39:14.398401,548.8,7.171,0.779
2025-07-19 23:39:21.418568,548.8,7.171,0.779
2025-07-19 23:39:28.455752,548.8,7.171,0.779
2025-07-19 23:39:35.463684,548.8,7.171,0.779
2025-07-19 23:39:42.488064,548.8,7.171,0.779
2025-07-19 23:39:49.504281,548.8,7.171,0.779
2025-07-19 23:39:56.520710,548.8,7.171,0.779
2025-07-19 23:40:03.539346,548.8,7.171,0.779
2025-07-19 23:40:10.561537,548.8,7.171,0.779
2025-07-19 23:40:17.578185,548.8,7.17,0.779
2025-07-19 23:40:24.597778,548.8,7.17,0.779
2025-07-19 23:40:31.631035,548.8,7.17,0.779
2025-07-19 23:40:38.648532,548.8,7.17,0.779
2025-07-19 23:40:45.666791,548.8,7.17,0.779
2025-07-19 23:40:52.691504,548.8,7.17,0.779
2025-07-19 23:40:59.713912,548.8,7.17,0.779
2025-07-19 23:41:06.738287,548.8,7.17,0.779
2025-07-19 23:41:13.759607,548.8,7.17,0.779
2025-07-19 23:41:20.774803,548.8,7.17,0.779
2025-07-19 23:41:27.799229,548.7,7.17,0.779
2025-07-19 23:41:34.833713,548.7,7.169,0.779
2025-07-19 23:41:41.853977,548.7,7.17,0.779
2025-07-19 23:41:48.874685,548.7,7.17,0.779
2025-07-19 23:41:55.891810,548.7,7.169,0.779
2025-07-19 23:42:02.919989,548.7,7.17,0.779
2025-07-19 23:42:09.945499,548.7,7.169,0.779
2025-07-19 23:42:16.965183,548.7,7.169,0.779
2025-07-19 23:42:24.000277,548.7,7.169,0.779
2025-07-19 23:42:31.017739,548.7,7.169,0.779
2025-07-19 23:42:38.046880,548.7,7.169,0.779
2025-07-19 23:42:45.066522,548.7,7.169,0.779
2025-07-19 23:42:52.087132,548.7,7.169,0.779
2025-07-19 23:42:59.112784,548.7,7.169,0.779
2025-07-19 23:43:06.130457,548.7,7.169,0.779
2025-07-19 23:43:13.155572,548.7,7.169,0.779
2025-07-19 23:43:20.186285,548.7,7.169,0.779
2025-07-19 23:43:27.200426,548.7,7.169,0.779
2025-07-19 23:43:34.227978,548.7,7.169,0.779
2025-07-19 23:43:41.243096,548.7,7.168,0.779
2025-07-19 23:43:48.260029,548.7,7.169,0.779
2025-07-19 23:43:55.281164,548.7,7.169,0.779
2025-07-19 23:44:02.305641,548.7,7.168,0.779
2025-07-19 23:44:09.322156,548.7,7.169,0.779
2025-07-19 23:44:16.348338,548.7,7.169,0.779
2025-07-19 23:44:23.366409,548.7,7.168,0.779
2025-07-19 23:44:30.391573,548.7,7.169,0.779
2025-07-19 23:44:37.398001,548.7,7.168,0.779
2025-07-19 23:44:44.416275,548.7,7.168,0.779
2025-07-19 23:44:51.430806,548.7,7.168,0.779
2025-07-19 23:44:58.450040,548.7,7.168,0.779
2025-07-19 23:45:05.474106,548.7,7.168,0.779
2025-07-19 23:45:12.493892,548.7,7.168,0.779
2025-07-19 23:45:19.520555,548.7,7.168,0.779
2025-07-19 23:45:26.529010,548.7,7.168,0.779
2025-07-19 23:45:33.547818,548.7,7.168,0.779
2025-07-19 23:45:40.575048,548.7,7.168,0.779
2025-07-19 23:45:47.593448,548.6,7.168,0.779
2025-07-19 23:45:54.616948,548.6,7.168,0.779
2025-07-19 23:46:01.636407,548.6,7.167,0.779
2025-07-19 23:46:08.662000,548.6,7.167,0.779
2025-07-19 23:46:15.671509,548.6,7.167,0.779
2025-07-19 23:46:22.690099,548.6,7.167,0.779
2025-07-19 23:46:29.709251,548.6,7.167,0.779
2025-07-19 23:46:36.738158,548.6,7.167,0.779
2025-07-19 23:46:43.754795,548.6,7.167,0.779
2025-07-19 23:46:50.773319,548.6,7.167,0.779
2025-07-19 23:46:57.798413,548.6,7.167,0.779
2025-07-19 23:47:04.816015,548.6,7.167,0.779
2025-07-19 23:47:11.835888,548.6,7.167,0.779
2025-07-19 23:47:18.859290,548.6,7.167,0.779
2025-07-19 23:47:25.875121,548.6,7.167,0.779
2025-07-19 23:47:32.890304,548.6,7.167,0.779
2025-07-19 23:47:39.919339,548.6,7.167,0.779
2025-07-19 23:47:46.936933,548.6,7.166,0.779
2025-07-19 23:47:53.956132,548.6,7.166,0.779
2025-07-19 23:48:00.991916,548.6,7.167,0.779
2025-07-19 23:48:08.011161,548.6,7.166,0.779
2025-07-19 23:48:15.029631,548.6,7.166,0.779
2025-07-19 23:48:22.059110,548.6,7.166,0.779
2025-07-19 23:48:29.079396,548.6,7.166,0.779
2025-07-19 23:48:36.103425,548.6,7.166,0.779
2025-07-19 23:48:43.125205,548.6,7.166,0.779
2025-07-19 23:48:50.143132,548.6,7.166,0.779
2025-07-19 23:48:57.162379,548.6,7.166,0.779
2025-07-19 23:49:04.189308,548.5,7.166,0.779
2025-07-19 23:49:11.210597,548.5,7.166,0.779
2025-07-19 23:49:18.228569,548.5,7.166,0.779
2025-07-19 23:49:25.247666,548.5,7.165,0.779
2025-07-19 23:49:32.267611,548.5,7.165,0.779
2025-07-19 23:49:39.294494,548.5,7.165,0.779
2025-07-19 23:49:46.321881,548.5,7.165,0.779
2025-07-19 23:49:53.347697,548.5,7.165,0.779
2025-07-19 23:50:00.366705,548.5,7.165,0.779
2025-07-19 23:50:07.383083,548.5,7.166,0.779
2025-07-19 23:50:14.412580,548.5,7.165,0.779
2025-07-19 23:50:21.433287,548.5,7.165,0.779
2025-07-19 23:50:28.458412,548.5,7.165,0.779
2025-07-19 23:50:35.477024,548.5,7.165,0.779
2025-07-19 23:50:42.511800,548.5,7.165,0.779
2025-07-19 23:50:49.521009,548.5,7.165,0.779
2025-07-19 23:50:56.555674,548.5,7.165,0.779
2025-07-19 23:51:03.571939,548.5,7.165,0.779
2025-07-19 23:51:10.587943,548.5,7.165,0.779
2025-07-19 23:51:17.607079,548.5,7.165,0.779
2025-07-19 23:51:24.627105,548.5,7.165,0.779
2025-07-19 23:51:31.641658,548.5,7.164,0.779
2025-07-19 23:51:38.660901,548.5,7.164,0.779
2025-07-19 23:51:45.676417,548.5,7.164,0.779
2025-07-19 23:51:52.707614,548.5,7.164,0.779
2025-07-19 23:51:59.724898,548.5,7.164,0.779
2025-07-19 23:52:06.745702,548.5,7.164,0.779
2025-07-19 23:52:13.761808,548.5,7.164,0.779
2025-07-19 23:52:20.779947,548.5,7.164,0.779
2025-07-19 23:52:27.798788,548.5,7.164,0.779
2025-07-19 23:52:34.834080,548.4,7.164,0.779
2025-07-19 23:52:41.840309,548.4,7.164,0.779
2025-07-19 23:52:48.866896,548.4,7.164,0.779
2025-07-19 23:52:55.885427,548.4,7.164,0.779
2025-07-19 23:53:02.901966,548.4,7.164,0.779
2025-07-19 23:53:09.919311,548.4,7.164,0.779
2025-07-19 23:53:16.940191,548.4,7.164,0.779
2025-07-19 23:53:23.968692,548.4,7.164,0.779
2025-07-19 23:53:30.987948,548.4,7.163,0.779
2025-07-19 23:53:38.021149,548.4,7.164,0.779
2025-07-19 23:53:45.038550,548.4,7.164,0.779
2025-07-19 23:53:52.074953,548.4,7.164,0.779
2025-07-19 23:53:59.092546,548.4,7.164,0.779
2025-07-19 23:54:06.127420,548.4,7.163,0.779
2025-07-19 23:54:13.144826,548.4,7.163,0.779
2025-07-19 23:54:20.161983,548.4,7.163,0.779
2025-07-19 23:54:27.186712,548.4,7.163,0.779
2025-07-19 23:54:34.206911,548.4,7.163,0.779
2025-07-19 23:54:41.232294,548.4,7.163,0.779
2025-07-19 23:54:48.240964,548.4,7.163,0.779
2025-07-19 23:54:55.264262,548.4,7.163,0.779
2025-07-19 23:55:02.286561,548.4,7.163,0.779
2025-07-19 23:55:09.303028,548.4,7.163,0.779
2025-07-19 23:55:16.321558,548.4,7.163,0.779
2025-07-19 23:55:23.339224,548.4,7.163,0.779
2025-07-19 23:55:30.355443,548.4,7.162,0.779
2025-07-19 23:55:37.381997,548.4,7.162,0.779
2025-07-19 23:55:44.407853,548.4,7.162,0.779
2025-07-19 23:55:51.426658,548.4,7.162,0.779
2025-07-19 23:55:58.453911,548.4,7.162,0.779
2025-07-19 23:56:05.484535,548.4,7.162,0.779
2025-07-19 23:56:12.507135,548.4,7.162,0.779
2025-07-19 23:56:19.524210,548.4,7.162,0.779
2025-07-19 23:56:26.558762,548.3,7.162,0.779
2025-07-19 23:56:33.575369,548.3,7.162,0.779
2025-07-19 23:56:40.596596,548.3,7.162,0.779
2025-07-19 23:56:47.621258,548.3,7.162,0.779
2025-07-19 23:56:54.628877,548.3,7.162,0.779
2025-07-19 23:57:01.646792,548.3,7.162,0.779
2025-07-19 23:57:08.663464,548.3,7.162,0.779
2025-07-19 23:57:15.692830,548.3,7.162,0.779
2025-07-19 23:57:22.709322,548.3,7.161,0.779
2025-07-19 23:57:29.730322,548.3,7.161,0.779
2025-07-19 23:57:36.747022,548.3,7.161,0.779
2025-07-19 23:57:43.773598,548.3,7.161,0.779
2025-07-19 23:57:50.802712,548.3,7.161,0.779
2025-07-19 23:57:57.819671,548.3,7.161,0.779
2025-07-19 23:58:04.836676,548.3,7.161,0.779
2025-07-19 23:58:11.860256,548.3,7.161,0.779
2025-07-19 23:58:18.889103,548.3,7.161,0.779
2025-07-19 23:58:25.913066,548.3,7.161,0.779
2025-07-19 23:58:32.922754,548.3,7.161,0.779
2025-07-19 23:58:39.947995,548.3,7.161,0.779
2025-07-19 23:58:46.963610,548.3,7.161,0.779
2025-07-19 23:58:53.982448,548.3,7.161,0.779
2025-07-19 23:59:00.999695,548.3,7.161,0.779
2025-07-19 23:59:08.019839,548.3,7.161,0.779
2025-07-19 23:59:15.045645,548.3,7.161,0.779
2025-07-19 23:59:22.065924,548.3,7.16,0.779
2025-07-19 23:59:29.082319,548.3,7.161,0.779
2025-07-19 23:59:36.102723,548.3,7.16,0.779
2025-07-19 23:59:43.119594,548.3,7.16,0.779
2025-07-19 23:59:50.138016,548.3,7.16,0.779
2025-07-19 23:59:57.157140,548.3,7.16,0.779
2025-07-20 00:00:04.183649,548.3,7.16,0.779
2025-07-20 00:00:11.214020,548.3,7.16,0.779
2025-07-20 00:00:18.230579,548.3,7.16,0.779
2025-07-20 00:00:25.249808,548.2,7.16,0.779
2025-07-20 00:00:32.266710,548.2,7.16,0.779
2025-07-20 00:00:39.286998,548.2,7.16,0.779
2025-07-20 00:00:46.302980,548.2,7.16,0.779
2025-07-20 00:00:53.320957,548.2,7.16,0.779
2025-07-20 00:01:00.341212,548.2,7.16,0.779
2025-07-20 00:01:07.358213,548.2,7.16,0.779
2025-07-20 00:01:14.377128,548.2,7.16,0.779
2025-07-20 00:01:21.394491,548.2,7.16,0.779
2025-07-20 00:01:28.411895,548.2,7.159,0.779
2025-07-20 00:01:35.436906,548.2,7.159,0.779
2025-07-20 00:01:42.446477,548.2,7.159,0.779
2025-07-20 00:01:49.466990,548.2,7.159,0.779
2025-07-20 00:01:56.482504,548.2,7.159,0.779
2025-07-20 00:02:03.500846,548.2,7.159,0.779
2025-07-20 00:02:10.517403,548.2,7.159,0.779
2025-07-20 00:02:17.534790,548.2,7.159,0.779
2025-07-20 00:02:24.552333,548.2,7.159,0.779
2025-07-20 00:02:31.571509,548.2,7.159,0.779
2025-07-20 00:02:38.599567,548.2,7.159,0.779
2025-07-20 00:02:45.629477,548.2,7.159,0.779
2025-07-20 00:02:52.648789,548.2,7.159,0.779
2025-07-20 00:02:59.674528,548.2,7.16,0.779
2025-07-20 00:03:06.699079,548.2,7.16,0.779
2025-07-20 00:03:13.723265,548.2,7.16,0.779
2025-07-20 00:03:20.738805,548.2,7.16,0.779
2025-07-20 00:03:27.756355,548.2,7.16,0.779
2025-07-20 00:03:34.776928,548.2,7.16,0.779
